Date,City,Temperature,Min_Temperature,Max_Temperature,Rainfall,Humidity,Wind_Speed,Pressure,Weather_Condition
2023-09-13,Pune,26.97,20.47,33.39,4.95,65.03,3.73,1006.37,Clear
2023-02-17,Delhi,16.76,9.66,24.35,3.01,78.82,12.02,1009.04,Cold
2024-11-18,Hyderabad,25.44,19.87,32.29,6.03,70.38,12.1,1010.93,Clear
2023-09-01,Pune,30.6,22.87,38.32,10.67,62.47,14.01,1012.8,Rainy
2024-11-09,Pune,18.89,10.72,24.35,0.23,84.58,10.78,1013.65,Cloudy
2024-11-13,Delhi,21.05,15.41,28.37,0.17,66.4,12.85,1011.91,Clear
2022-07-11,Delhi,35.99,28.13,41.82,9.06,58.3,11.27,1012.53,Hot
2024-10-20,Bengaluru,20.03,13.23,25.01,0.91,68.65,8.75,999.85,Clear
2022-07-09,Pune,30.7,23.96,35.63,25.44,83.59,13.34,1019.94,Rainy
2022-07-15,Delhi,30.39,24.23,37.36,28.84,98.0,12.17,1011.24,Rainy
2023-02-13,Chennai,26.81,21.22,31.45,1.38,67.31,9.95,1013.66,Clear
2023-10-05,Bengaluru,21.41,13.62,27.36,5.74,80.75,10.59,1008.03,Cloudy
2023-08-21,Hyderabad,25.57,20.32,32.23,28.73,98.0,10.78,1008.51,Rainy
2023-05-11,Pune,35.5,27.47,41.04,2.62,51.52,16.11,1010.04,Hot
2022-12-22,Chennai,19.93,14.51,26.71,0.27,77.07,8.31,1008.77,Clear
2024-12-02,Pune,14.94,6.9,21.32,2.71,84.76,9.64,1012.1,Cold
2022-07-24,Delhi,31.55,26.96,37.37,2.9,61.34,8.98,1021.48,Clear
2022-11-14,Mumbai,25.12,18.26,32.45,0.17,65.56,9.44,1006.99,Clear
2024-08-11,Chennai,34.93,28.89,42.59,10.77,56.49,9.87,1006.99,Rainy
2024-07-08,Delhi,32.83,25.13,38.16,23.84,98.0,16.33,1015.97,Rainy
2023-01-13,Chennai,29.38,24.72,36.85,0.01,68.61,7.96,1020.33,Clear
2024-01-19,Bengaluru,19.22,12.63,23.5,1.8,61.37,10.33,1012.75,Clear
2024-03-06,Mumbai,32.54,27.34,39.69,1.09,51.58,18.69,1014.21,Clear
2024-04-08,Delhi,28.14,20.76,32.59,1.27,62.46,9.96,1009.71,Clear
2023-09-08,Pune,28.8,21.57,35.04,18.42,88.22,14.48,1012.07,Rainy
2022-04-10,Bengaluru,36.77,32.15,42.53,0.65,55.14,16.53,1011.9,Hot
2022-02-06,Mumbai,29.97,25.74,35.47,1.38,76.06,8.07,1014.31,Clear
2022-06-15,Hyderabad,38.65,32.57,43.69,14.9,72.96,4.79,1018.43,Rainy
2024-07-02,Mumbai,43.68,36.66,50.99,5.24,38.2,8.37,1000.25,Hot
2023-11-16,Bengaluru,22.85,16.82,29.31,3.87,79.42,15.3,1017.8,Clear
2024-04-25,Bengaluru,32.86,23.9,38.03,1.19,44.47,11.56,1015.9,Clear
2024-09-01,Mumbai,37.36,28.69,41.66,40.34,98.0,15.33,1012.85,Heavy Rain
2024-09-10,Mumbai,30.26,25.82,37.65,13.32,85.34,13.63,1005.12,Rainy
2024-09-24,Hyderabad,31.67,23.13,37.31,1.72,43.35,9.26,1018.14,Clear
2022-11-19,Pune,29.48,25.25,33.5,0.73,43.86,17.09,1005.38,Clear
2023-04-10,Pune,26.53,22.0,34.49,0.52,59.1,2.48,1019.35,Clear
2024-04-27,Bengaluru,32.1,23.48,38.76,0.82,55.18,11.86,1014.66,Clear
2024-05-17,Hyderabad,39.7,31.48,45.14,1.16,57.93,9.23,1010.93,Hot
2024-09-04,Bengaluru,29.47,22.4,36.98,25.8,95.51,8.25,1009.87,Rainy
2022-09-17,Pune,27.69,18.93,34.99,17.27,81.99,19.46,1008.64,Rainy
2024-02-16,Chennai,26.53,18.79,34.35,1.98,63.66,12.07,1009.25,Clear
2024-09-14,Mumbai,33.54,26.29,40.44,14.66,72.56,6.89,1010.57,Rainy
2023-05-06,Delhi,37.61,30.81,43.46,0.22,51.43,8.67,1013.84,Hot
2023-06-29,Pune,37.37,31.47,43.28,17.86,80.01,9.11,1013.55,Rainy
2022-07-14,Pune,33.4,29.06,37.45,13.39,78.73,14.35,1005.28,Rainy
2023-01-29,Bengaluru,18.39,10.92,23.92,0.08,66.22,12.36,1006.97,Clear
2022-10-12,Pune,25.28,19.06,31.82,6.52,87.71,8.09,1021.44,Cloudy
2024-04-17,Pune,32.41,27.81,37.26,0.4,55.87,10.01,1018.34,Clear
2022-10-19,Hyderabad,21.05,12.42,28.08,0.69,72.17,9.59,1002.5,Clear
2022-03-07,Chennai,31.49,23.11,37.23,3.28,57.92,13.71,1005.69,Clear
2024-08-26,Delhi,30.58,23.24,37.53,13.53,74.82,12.01,1007.7,Rainy
2024-07-23,Pune,32.95,26.18,37.44,42.77,98.0,11.3,1015.36,Heavy Rain
2024-06-11,Mumbai,39.79,33.71,44.51,4.12,56.73,12.8,1013.29,Hot
2023-05-08,Hyderabad,37.23,29.97,43.01,0.74,34.28,10.62,1012.91,Hot
2024-02-21,Bengaluru,25.63,20.84,31.35,0.07,56.83,9.91,1017.47,Clear
2024-08-25,Bengaluru,26.24,17.4,32.57,8.66,79.89,9.9,1005.85,Clear
2022-01-03,Mumbai,16.65,8.73,21.45,9.15,94.01,7.4,1013.88,Cold
2024-10-10,Pune,24.27,17.31,32.09,1.96,67.36,15.63,1007.88,Clear
2024-04-29,Mumbai,32.53,24.39,37.44,0.16,50.18,16.49,1005.59,Clear
2023-06-30,Delhi,41.01,32.37,45.58,8.95,66.94,10.19,1016.49,Hot
2022-10-02,Delhi,23.53,18.91,29.4,2.95,79.04,11.05,1014.3,Clear
2024-03-29,Pune,27.46,21.39,33.23,3.12,60.65,14.58,1017.96,Clear
2023-05-16,Pune,32.78,25.43,38.66,0.4,51.97,13.08,1006.86,Clear
2024-03-28,Pune,29.33,24.64,33.46,2.09,64.86,13.52,1007.82,Clear
2024-01-04,Chennai,20.86,12.65,25.27,1.33,73.5,8.33,1009.9,Clear
2023-06-29,Delhi,36.08,29.6,42.86,2.71,54.0,7.67,1007.24,Hot
2023-12-28,Mumbai,23.6,17.09,27.93,1.43,75.6,10.37,1005.33,Clear
2022-02-23,Mumbai,20.86,12.01,28.23,4.26,60.43,8.39,1011.46,Clear
2023-12-02,Pune,22.78,15.3,30.53,0.6,60.48,14.92,1017.67,Clear
2023-07-12,Bengaluru,30.61,22.44,37.79,34.18,98.0,8.61,1022.28,Rainy
2022-12-28,Delhi,21.35,16.03,26.31,1.34,69.08,12.52,1004.02,Clear
2023-09-01,Delhi,24.47,17.39,31.73,5.53,56.08,10.5,1010.63,Clear
2024-07-25,Mumbai,36.37,31.75,41.22,39.75,98.0,16.66,1018.75,Heavy Rain
2024-11-16,Hyderabad,15.12,6.97,20.16,0.42,84.33,14.12,1014.25,Cold
2024-04-04,Mumbai,33.95,28.24,41.65,2.51,64.63,20.84,1010.18,Clear
2024-10-30,Bengaluru,20.72,16.57,26.73,0.38,71.1,16.07,1015.0,Clear
2022-04-24,Bengaluru,24.68,18.92,31.09,2.67,73.48,13.79,1013.16,Clear
2022-10-21,Pune,24.37,20.04,30.57,1.67,59.76,14.43,1006.63,Clear
2022-10-04,Bengaluru,20.06,14.68,24.07,3.85,81.21,10.29,1009.13,Cloudy
2024-06-03,Mumbai,36.9,30.64,42.97,7.68,68.69,10.96,1007.6,Hot
2023-04-29,Hyderabad,29.58,23.43,34.37,5.29,59.4,10.37,1017.98,Clear
2024-02-12,Pune,26.45,19.84,31.83,4.09,71.73,5.92,1009.92,Clear
2022-01-11,Mumbai,23.13,17.88,28.77,0.48,73.73,8.77,1009.49,Clear
2022-05-08,Bengaluru,28.79,22.28,34.9,2.61,55.4,5.67,1005.33,Clear
2023-01-03,Pune,22.72,17.42,28.67,0.45,71.45,18.21,1003.93,Clear
2024-03-17,Mumbai,29.82,21.52,36.09,2.03,61.77,19.83,1015.95,Clear
2024-09-15,Hyderabad,32.13,23.43,40.11,11.27,67.96,18.92,1018.13,Rainy
2023-10-02,Chennai,29.25,21.64,33.66,2.64,66.23,16.27,1006.58,Clear
2024-02-20,Bengaluru,22.74,17.41,29.31,4.04,74.39,11.22,1019.6,Clear
2024-10-09,Pune,20.58,12.23,28.19,0.58,79.58,4.63,1011.14,Clear
2022-03-25,Chennai,33.44,29.39,40.12,0.36,54.77,6.97,1024.6,Clear
2024-12-02,Chennai,23.0,15.96,28.25,0.63,66.11,17.61,1018.59,Clear
2022-02-12,Delhi,18.67,12.1,25.86,0.74,72.54,15.76,1008.9,Clear
2024-08-21,Mumbai,32.08,24.5,36.63,24.12,92.76,10.56,1015.65,Rainy
2022-04-21,Hyderabad,36.57,28.94,42.86,0.79,48.36,9.88,1011.33,Hot
2023-03-17,Delhi,21.43,14.13,26.71,1.95,70.16,12.03,1017.39,Clear
2023-12-06,Mumbai,20.6,15.34,25.88,0.13,76.09,5.1,1002.13,Clear
2023-03-08,Mumbai,35.07,28.05,41.8,0.07,62.81,9.06,1015.61,Hot
2022-01-05,Hyderabad,16.81,8.54,23.72,0.32,84.56,6.28,1022.69,Cold
2022-05-26,Mumbai,39.92,33.76,44.91,0.73,37.84,14.08,1016.24,Hot
2024-07-26,Pune,35.86,28.48,42.71,11.92,68.83,9.89,1007.1,Rainy
2024-07-13,Chennai,37.05,29.89,43.32,10.2,72.16,13.99,1008.53,Rainy
2022-03-11,Pune,32.14,25.58,38.84,2.15,58.93,12.28,1012.78,Clear
2022-08-01,Bengaluru,26.33,21.07,32.93,17.69,75.32,10.14,1016.8,Rainy
2024-08-12,Pune,29.82,25.62,36.79,23.89,98.0,16.12,1019.57,Rainy
2023-04-18,Bengaluru,26.99,21.25,32.95,1.33,72.31,14.64,1007.59,Clear
2023-03-09,Delhi,21.96,16.05,26.66,2.65,67.07,14.57,1011.26,Clear
2022-04-11,Hyderabad,30.17,21.75,36.94,0.96,47.93,18.32,1006.37,Clear
2022-02-21,Hyderabad,27.49,21.91,33.42,0.93,68.92,13.1,1012.09,Clear
2024-05-12,Hyderabad,36.3,30.85,42.52,0.63,44.38,8.15,1012.49,Hot
2023-12-21,Hyderabad,16.79,9.3,21.87,0.24,68.39,13.22,1009.32,Cold
2024-12-09,Bengaluru,20.55,14.17,27.0,0.33,70.14,13.76,1017.33,Clear
2022-08-21,Delhi,27.71,22.23,31.75,5.56,71.33,14.77,1009.05,Clear
2022-06-16,Pune,37.15,28.19,41.68,12.67,64.02,13.83,1016.44,Rainy
2023-11-07,Pune,21.58,14.9,27.65,1.4,72.92,12.52,1004.48,Clear
2022-08-12,Bengaluru,32.58,25.43,36.61,3.01,54.24,18.88,1006.72,Clear
2022-09-29,Mumbai,29.34,22.84,36.52,10.12,74.25,5.57,1008.19,Rainy
2023-02-13,Hyderabad,24.72,16.87,30.82,0.51,72.41,6.7,1006.63,Clear
2024-12-31,Chennai,22.23,16.64,29.54,1.08,64.71,11.15,1013.89,Clear
2022-09-02,Mumbai,30.81,25.08,36.84,11.5,,9.17,1004.43,Rainy
2024-07-11,Chennai,40.54,34.0,47.13,12.94,53.39,16.56,1004.46,Rainy
2022-07-08,Hyderabad,31.51,22.58,35.87,31.29,98.0,15.19,1003.13,Rainy
2024-07-25,Pune,36.0,27.86,41.09,36.29,98.0,14.25,1005.47,Heavy Rain
2023-08-21,Chennai,35.87,29.85,40.32,20.78,86.38,5.59,1020.76,Rainy
2024-03-31,Hyderabad,29.73,24.92,36.46,6.37,57.63,14.05,1012.89,Clear
2024-03-24,Mumbai,29.88,22.04,36.87,0.28,50.44,14.31,1004.46,Clear
2023-06-07,Bengaluru,40.14,34.99,47.46,5.25,56.85,15.14,1006.29,Hot
2024-08-23,Hyderabad,31.01,24.06,36.33,8.06,72.46,14.59,1010.05,Clear
2023-12-10,Pune,20.43,13.58,28.09,0.46,74.06,7.7,1012.07,Clear
2022-04-29,Chennai,32.4,23.65,37.26,2.18,60.0,9.4,1008.71,Clear
2024-11-24,Bengaluru,14.72,8.97,21.75,1.95,82.47,12.38,1002.0,Cold
2022-09-27,Delhi,22.9,17.05,30.11,8.04,66.58,17.56,1010.42,Clear
2023-06-30,Mumbai,40.43,35.77,45.67,20.02,79.78,14.29,1008.48,Rainy
2024-11-15,Delhi,14.92,10.4,20.69,0.62,87.6,18.05,1014.85,Cold
2024-01-09,Mumbai,21.85,13.71,28.94,2.62,74.09,10.07,1016.21,Clear
2022-11-07,Mumbai,20.58,12.68,26.92,2.17,63.77,15.17,1016.85,Clear
2022-08-22,Bengaluru,33.9,26.16,39.66,5.72,70.79,3.67,1014.76,Clear
2022-02-05,Pune,24.58,15.75,30.5,0.48,76.13,7.08,1010.95,Clear
2024-10-17,Chennai,26.63,21.23,31.31,1.79,63.22,10.99,1007.41,Clear
2024-04-03,Bengaluru,27.91,19.67,34.3,2.83,66.25,3.2,1013.62,Clear
2023-08-01,Delhi,27.66,19.58,32.55,2.41,80.16,12.07,1019.86,Cloudy
2024-07-09,Mumbai,34.66,29.35,40.68,11.87,80.16,15.4,1015.11,Rainy
2022-10-27,Bengaluru,23.86,19.69,30.69,0.3,64.61,13.06,1012.42,Clear
2023-11-03,Bengaluru,18.36,14.34,25.41,0.39,67.09,8.25,1011.47,Clear
2022-02-08,Mumbai,32.33,25.61,40.1,2.02,56.26,13.12,1008.89,Clear
2022-03-17,Hyderabad,27.03,18.45,32.23,1.07,56.13,14.72,1008.77,Clear
2024-09-17,Bengaluru,23.36,15.17,30.81,21.45,90.93,15.48,1013.38,Rainy
2024-03-02,Delhi,24.1,15.93,28.69,0.37,65.67,10.28,1016.66,Clear
2022-11-03,Delhi,19.18,12.52,25.97,2.6,77.7,9.02,1011.77,Clear
2023-04-21,Delhi,33.36,28.21,41.18,5.48,51.47,19.06,1010.76,Clear
2024-10-28,Delhi,23.23,16.88,30.11,3.53,70.56,17.59,1007.19,Clear
2022-03-28,Pune,29.08,22.31,35.48,1.53,59.3,12.33,1014.42,Clear
2023-09-07,Mumbai,28.3,23.95,32.53,20.91,96.49,12.55,1018.14,Rainy
2024-09-28,Chennai,31.19,23.87,37.83,3.5,64.91,18.63,1001.14,Clear
2023-01-06,Pune,20.3,15.65,27.1,0.25,64.26,12.41,1013.24,Clear
2022-04-24,Hyderabad,28.69,21.32,35.08,1.63,59.77,8.93,1012.15,Clear
2024-04-30,Delhi,28.91,19.94,36.77,0.69,65.45,12.86,1004.88,Clear
2024-07-23,Mumbai,34.45,28.4,41.33,3.62,74.92,12.39,1017.58,Clear
2022-08-16,Delhi,33.39,27.6,40.49,2.55,52.33,10.32,1007.94,Clear
2023-12-03,Hyderabad,20.35,12.61,24.97,0.29,64.87,15.68,1009.74,Clear
2023-04-13,Chennai,29.29,22.81,33.39,1.39,65.39,10.31,1012.99,Clear
2024-08-11,Hyderabad,34.59,28.58,41.48,28.31,97.28,17.81,1009.04,Rainy
2023-03-15,Hyderabad,31.15,24.85,36.25,3.24,54.16,19.17,1016.99,Clear
2024-04-06,Mumbai,33.52,28.37,39.59,0.39,39.23,15.56,1005.43,Clear
2023-03-02,Pune,26.62,18.48,33.97,2.15,73.48,12.29,1023.57,Clear
2024-01-09,Delhi,20.52,15.16,25.36,2.38,68.16,15.61,1018.69,Clear
2024-08-02,Bengaluru,29.05,22.49,33.63,13.49,73.9,15.06,1009.83,Rainy
2023-09-21,Mumbai,26.26,22.22,32.98,9.21,78.82,14.04,1018.36,Clear
2022-02-16,Hyderabad,23.75,15.02,28.98,4.28,69.02,13.02,1011.07,Clear
2023-07-20,Bengaluru,28.72,21.55,34.18,6.28,69.28,10.64,1010.61,Clear
2023-01-26,Mumbai,25.13,16.48,30.68,5.97,84.5,12.55,1008.49,Cloudy
2024-11-23,Bengaluru,19.8,11.06,27.13,1.36,79.7,7.59,1007.53,Clear
2024-08-12,Chennai,34.22,27.05,38.77,17.05,70.22,8.94,1011.6,Rainy
2023-12-04,Bengaluru,12.1,7.0,17.8,2.57,80.13,9.33,1017.14,Cold
2023-02-05,Mumbai,28.2,22.2,33.5,1.75,66.09,14.03,1012.89,Clear
2023-02-27,Hyderabad,25.39,20.85,30.0,1.29,53.97,21.35,1009.35,Clear
2024-01-22,Hyderabad,23.79,15.48,31.26,2.15,61.44,12.67,1011.14,Clear
2024-07-26,Hyderabad,32.34,23.65,39.53,16.35,65.52,16.81,1011.64,Rainy
2022-03-13,Bengaluru,27.08,22.64,31.89,1.37,57.25,11.83,1009.41,Clear
2022-02-16,Mumbai,28.62,24.21,32.96,3.67,61.74,9.13,1010.93,Clear
2024-04-30,Chennai,36.85,29.43,44.39,1.04,48.22,9.89,1010.34,Hot
2024-10-22,Chennai,30.29,24.44,36.89,0.87,55.99,11.4,1002.72,Clear
2022-12-21,Bengaluru,19.96,13.36,24.9,0.37,86.38,10.4,1019.27,Cloudy
2023-03-15,Bengaluru,26.41,19.7,33.0,0.88,70.3,9.45,1015.0,Clear
2024-07-15,Chennai,36.16,31.1,41.22,11.38,59.57,12.7,1009.26,Rainy
2022-08-18,Delhi,30.55,24.38,36.99,12.88,83.57,15.7,1008.45,Rainy
2023-10-17,Pune,25.3,21.16,31.1,1.73,78.22,13.01,1012.04,Clear
2024-06-19,Chennai,40.11,32.4,46.2,17.83,74.17,7.78,1010.55,Rainy
2024-10-11,Hyderabad,14.59,7.65,21.56,2.64,88.29,16.22,1008.8,Cold
2024-02-14,Bengaluru,17.4,11.94,25.33,2.01,79.38,2.0,1013.66,Cold
2022-12-05,Mumbai,20.6,12.65,25.83,0.27,62.46,11.08,1007.74,Clear
2022-08-04,Mumbai,35.29,30.95,42.12,19.12,77.67,8.68,1005.67,Rainy
2023-01-11,Bengaluru,17.79,11.94,24.79,0.42,81.76,17.13,1015.87,Cold
2022-09-03,Pune,27.56,19.79,32.73,8.36,67.77,15.27,1016.61,Clear
2023-07-03,Chennai,37.76,31.09,43.96,1.02,39.87,17.32,1015.03,Hot
2023-08-30,Bengaluru,34.2,28.87,38.48,12.58,76.76,10.93,1007.54,Rainy
2022-12-19,Bengaluru,17.99,9.45,22.34,1.33,60.48,6.3,1006.48,Cold
2022-11-26,Mumbai,19.2,11.62,23.56,2.52,80.0,14.27,1008.51,Cloudy
2024-03-07,Hyderabad,32.08,27.93,37.11,2.19,63.62,9.08,1006.71,Clear
2024-03-23,Delhi,25.84,17.08,32.25,2.01,67.67,2.0,1017.78,Clear
2024-04-03,Chennai,38.13,30.4,42.43,2.28,50.12,9.2,1013.86,Hot
2024-07-12,Delhi,36.56,29.0,44.3,12.39,70.99,16.97,1007.25,Rainy
2024-06-22,Chennai,36.02,29.02,41.69,24.89,71.93,11.55,1011.6,Rainy
2022-05-11,Delhi,38.52,31.71,45.94,3.57,51.27,15.36,1017.81,Hot
2024-06-28,Bengaluru,32.63,28.34,37.6,9.08,66.89,12.26,1018.81,Clear
2022-09-19,Bengaluru,21.48,17.44,29.3,4.33,71.95,10.42,1015.81,Clear
2022-12-29,Pune,20.87,12.8,27.95,0.19,81.41,4.2,1015.34,Cloudy
2022-06-21,Mumbai,38.51,34.02,44.31,2.99,58.42,7.14,1009.33,Hot
2024-07-04,Bengaluru,33.51,27.06,38.59,14.12,50.99,16.97,1016.6,Rainy
2022-02-07,Chennai,,16.11,27.74,0.17,73.67,10.36,1008.85,Clear
2022-10-09,Bengaluru,18.06,9.4,22.57,3.06,80.98,16.48,1011.91,Cloudy
2024-07-27,Bengaluru,34.38,27.12,40.2,17.76,76.49,7.53,1014.79,Rainy
2024-02-14,Hyderabad,27.36,19.35,33.35,1.26,66.41,17.89,1008.79,Clear
2024-09-18,Hyderabad,29.04,24.53,36.65,4.45,57.16,16.75,1010.48,Clear
2024-11-11,Hyderabad,14.87,7.36,19.11,0.41,89.39,8.47,1013.51,Cold
2024-07-27,Mumbai,38.1,34.08,45.8,5.63,51.85,9.31,1005.73,Hot
2022-03-02,Mumbai,25.01,16.11,30.98,3.58,60.28,13.47,1007.3,Clear
2022-05-25,Pune,30.98,26.6,37.77,0.45,49.02,11.92,1017.62,Clear
2024-01-23,Hyderabad,22.57,17.76,29.53,0.69,62.62,10.63,1010.92,Clear
2022-01-27,Chennai,24.77,16.57,31.54,0.08,63.6,15.13,1004.88,Clear
2024-10-21,Pune,23.09,15.16,27.54,1.02,64.63,11.27,1013.63,Clear
2023-03-05,Pune,29.64,22.5,36.58,0.19,58.69,14.51,1008.6,Clear
2022-06-03,Mumbai,38.96,32.13,45.92,15.91,56.13,8.27,1017.23,Rainy
2023-04-27,Mumbai,37.0,30.18,43.65,2.09,51.53,8.11,1017.04,Hot
2022-03-18,Hyderabad,27.89,18.93,33.69,2.46,62.65,8.87,1011.37,Clear
2023-09-25,Bengaluru,26.25,17.32,32.6,11.81,85.29,11.4,1012.67,Rainy
2023-10-29,Pune,24.1,17.27,28.12,3.49,62.92,14.62,1013.96,Clear
2024-01-21,Mumbai,21.14,13.9,25.21,0.12,77.61,8.98,1013.91,Clear
2023-11-21,Pune,22.53,17.04,27.38,3.88,82.96,21.33,1014.02,Cloudy
2022-04-28,Hyderabad,34.64,27.18,41.63,0.41,51.56,5.33,1017.76,Clear
2023-04-15,Hyderabad,28.97,24.56,33.07,0.54,54.23,17.0,1012.04,Clear
2023-06-04,Delhi,37.24,32.67,42.5,14.23,73.62,11.28,1015.57,Rainy
2023-08-18,Chennai,35.06,28.22,42.77,6.96,63.84,10.46,1004.58,Hot
2024-06-24,Bengaluru,33.3,26.12,41.21,2.51,62.72,12.76,1004.75,Clear
2022-08-26,Pune,37.49,32.11,43.4,6.95,62.76,12.91,1007.55,Hot
2024-01-11,Chennai,23.07,16.28,29.15,1.36,74.68,19.1,1014.75,Clear
2023-10-25,Delhi,25.36,18.99,32.8,2.31,63.91,10.43,1008.86,Clear
2022-07-06,Mumbai,30.1,22.17,37.67,25.33,87.51,14.71,1009.56,Rainy
2022-02-10,Pune,21.88,15.25,27.69,2.59,71.31,11.87,1021.56,Clear
2024-08-20,Pune,32.85,27.75,37.79,19.77,82.04,9.55,1007.96,Rainy
2022-02-09,Chennai,27.0,21.1,33.74,0.61,72.03,14.39,1013.98,Clear
2022-05-29,Mumbai,38.27,31.74,42.44,1.5,50.51,15.99,997.52,Hot
2024-04-16,Bengaluru,29.83,24.63,34.95,5.33,66.82,18.02,1011.55,Clear
2023-05-21,Hyderabad,38.6,32.76,43.98,1.18,50.47,12.37,1010.35,Hot
2022-03-17,Bengaluru,29.19,20.44,36.57,0.4,58.62,7.22,1009.7,Clear
2023-02-09,Hyderabad,20.9,15.72,28.89,0.28,73.48,4.72,1010.12,Clear
2023-11-06,Delhi,17.95,10.21,22.21,1.07,69.69,,1007.38,Cold
2023-05-04,Bengaluru,31.41,26.62,36.5,2.75,51.99,8.74,1015.83,Clear
2022-10-18,Pune,20.85,16.32,28.48,0.76,69.21,3.99,1008.74,Clear
2024-01-24,Chennai,25.79,21.51,31.28,2.7,69.8,14.77,1010.73,Clear
2024-12-04,Hyderabad,21.0,16.94,25.91,3.22,85.91,15.55,1013.38,Cloudy
2022-12-08,Bengaluru,17.36,10.62,22.32,0.46,66.44,10.48,1006.18,Cold
2023-03-27,Chennai,31.55,23.63,36.95,4.28,68.12,9.59,1023.68,Clear
2023-02-18,Hyderabad,26.98,18.06,33.24,3.68,75.88,5.86,1004.99,Clear
2024-04-16,Delhi,30.81,22.79,35.9,1.96,67.45,7.59,1024.26,Clear
2024-02-17,Delhi,26.89,20.49,34.67,5.12,65.02,18.48,1016.88,Clear
2022-09-03,Chennai,28.2,19.31,33.06,24.29,98.0,11.47,1014.08,Rainy
2023-09-05,Pune,32.51,26.41,39.85,14.66,75.62,10.24,1012.73,Rainy
2024-02-01,Delhi,20.12,15.6,25.57,3.13,67.09,18.54,1010.5,Clear
2023-03-31,Mumbai,27.62,19.08,33.21,0.49,58.72,19.89,1005.07,Clear
2023-09-02,Mumbai,27.68,19.0,35.44,12.9,79.53,11.6,1011.71,Rainy
2024-09-02,Bengaluru,25.62,18.22,31.18,10.33,88.83,14.2,1008.89,Rainy
2023-03-19,Hyderabad,28.79,22.65,34.29,3.37,69.25,13.23,1002.69,Clear
2022-04-17,Chennai,42.18,37.81,49.02,0.39,49.84,15.18,1008.75,Hot
2024-09-05,Pune,26.49,19.02,31.3,12.33,76.45,11.01,1016.17,Rainy
2024-02-04,Bengaluru,23.85,15.55,28.73,1.4,65.8,13.57,1004.98,Clear
2024-08-29,Hyderabad,29.26,20.81,37.01,14.17,84.58,13.11,1014.98,Rainy
2023-06-11,Pune,36.64,30.68,41.73,8.12,65.24,14.08,1018.18,Hot
2022-10-27,Hyderabad,27.0,21.97,34.44,2.82,70.16,19.67,1011.54,Clear
2022-10-18,Chennai,34.06,28.77,41.63,1.15,44.93,10.71,1013.49,Clear
2022-02-10,Mumbai,30.36,21.97,37.3,0.6,64.01,14.99,1015.05,Clear
2024-09-20,Pune,18.08,11.59,23.82,10.35,98.0,11.85,1017.54,Rainy
2023-09-29,Bengaluru,22.43,16.88,28.19,6.49,84.99,13.02,1005.99,Cloudy
2024-12-15,Pune,22.43,16.02,26.61,4.37,70.81,13.21,1012.27,Clear
2022-03-16,Mumbai,32.51,24.71,38.89,0.27,41.76,7.87,1012.85,Clear
2024-06-05,Hyderabad,30.63,24.13,36.83,25.88,95.27,18.8,1008.06,Rainy
2024-10-30,Chennai,22.28,17.17,26.86,0.15,67.49,13.2,1017.89,Clear
2023-04-11,Delhi,31.33,22.45,38.16,1.92,69.29,11.82,1017.73,Clear
2024-09-15,Delhi,26.49,20.36,33.85,9.62,70.68,10.88,1006.41,Clear
2024-09-07,Pune,24.51,19.06,31.7,18.2,97.73,15.49,1008.96,Rainy
2023-03-18,Mumbai,34.26,25.89,42.24,0.66,59.21,18.71,1007.27,Clear
2024-08-13,Pune,32.57,25.66,37.72,17.87,91.33,12.42,1016.58,Rainy
2022-12-16,Delhi,22.46,16.91,27.28,0.83,69.07,15.3,1005.39,Clear
2022-07-25,Pune,37.25,29.85,42.66,30.91,85.66,14.71,1005.58,Rainy
2022-05-23,Bengaluru,33.58,25.14,40.06,1.53,54.63,11.27,1013.84,Clear
2022-07-28,Pune,34.03,29.09,40.03,7.97,66.12,7.38,1005.58,Clear
2022-08-25,Mumbai,36.7,29.73,44.27,19.64,72.37,12.28,1017.81,Rainy
2022-01-12,Chennai,25.87,21.61,32.7,1.34,67.99,17.64,1007.96,Clear
2023-02-12,Delhi,22.87,14.6,28.73,2.17,85.43,8.1,1014.59,Cloudy
2022-08-21,Hyderabad,31.7,22.8,37.83,4.34,70.72,10.92,1011.52,Clear
2023-01-17,Delhi,15.47,9.8,21.7,0.07,88.74,10.5,1013.92,Cold
2024-12-24,Delhi,15.19,7.08,22.36,1.19,81.9,2.01,1012.05,Cold
2024-09-21,Delhi,32.46,24.62,38.36,6.28,58.22,16.36,1014.24,Clear
2023-10-28,Bengaluru,21.06,15.19,28.0,0.31,73.05,14.96,1017.22,Clear
2023-07-31,Delhi,29.93,24.14,36.16,3.88,61.21,16.98,1014.5,Clear
2023-03-24,Hyderabad,29.45,22.61,35.41,3.86,56.68,5.09,1011.47,Clear
2024-07-24,Bengaluru,34.01,27.89,38.75,8.32,60.69,10.57,1014.63,Clear
2024-10-07,Pune,24.98,19.63,31.49,0.71,58.72,9.27,1002.84,Clear
2023-05-03,Delhi,40.36,31.54,45.77,0.42,48.67,4.25,1014.98,Hot
2023-07-24,Delhi,31.46,27.1,36.85,6.33,60.81,3.56,1018.43,Clear
2022-11-01,Hyderabad,19.3,13.57,25.52,3.62,78.9,4.69,1026.7,Clear
2022-10-19,Pune,21.1,16.09,28.19,2.98,85.11,9.96,1008.99,Cloudy
2023-12-12,Chennai,21.32,12.92,25.44,0.15,87.09,11.05,1011.63,Cloudy
